"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
216,"2019-08-01 00:08:28.4230","2019-08-01 00:12:04.5290",462,"W 22 St & 10 Ave",40.74691959,-74.00451887,3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,25661,"Customer",1999,1
689,"2019-08-01 00:08:33.2980","2019-08-01 00:20:02.7310",164,"E 47 St & 2 Ave",40.75323098,-73.97032517,505,"6 Ave & W 33 St",40.74901271,-73.98848395,31455,"Subscriber",1993,1
501,"2019-08-01 00:08:33.7310","2019-08-01 00:16:55.3610",528,"2 Ave & E 31 St",40.74290902,-73.97706058,438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,31659,"Subscriber",1977,1
165,"2019-08-01 00:08:38.5350","2019-08-01 00:11:24.1010",445,"E 10 St & Avenue A",40.72740794,-73.98142006,445,"E 10 St & Avenue A",40.72740794,-73.98142006,35079,"Subscriber",1997,1
1339,"2019-08-01 00:08:44.8110","2019-08-01 00:31:04.0030",3060,"Willoughby Ave & Tompkins Ave",40.69425403,-73.94626915,3604,"Rogers Ave & Sterling St",40.6630619,-73.9538746,20945,"Customer",1969,0
787,"2019-08-01 00:08:48.7660","2019-08-01 00:21:56.5920",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,504,"1 Ave & E 16 St",40.73221853,-73.98165557,29425,"Subscriber",1991,1
215,"2019-08-01 00:08:52.7750","2019-08-01 00:12:28.1010",3074,"Montrose Ave & Bushwick Ave",40.70767788,-73.94016171,3071,"Boerum St & Broadway",40.70538077,-73.94976519,19578,"Subscriber",1986,1
657,"2019-08-01 00:08:54.6220","2019-08-01 00:19:52.0240",223,"W 13 St & 7 Ave",40.73781509,-73.99994661,3427,"Lafayette St & Jersey St S",40.72430527250332,-73.99600982666016,19029,"Subscriber",1983,1
506,"2019-08-01 00:08:58.2340","2019-08-01 00:17:25.1040",3074,"Montrose Ave & Bushwick Ave",40.70767788,-73.94016171,3074,"Montrose Ave & Bushwick Ave",40.70767788,-73.94016171,39766,"Subscriber",1985,1
1143,"2019-08-01 00:09:01.4210","2019-08-01 00:28:04.4480",3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,17147,"Subscriber",1944,1
141,"2019-08-01 00:09:03.2880","2019-08-01 00:11:24.5860",3747,"E 84 St & 3 Ave",40.77755374298887,-73.95512759685516,3148,"E 84 St & 1 Ave",40.77565541,-73.95068615,29764,"Subscriber",1995,1
362,"2019-08-01 00:09:05.3500","2019-08-01 00:15:08.1830",3538,"W 110 St & Amsterdam Ave",40.802692,-73.96295,3553,"Frederick Douglass Blvd & W 112 St",40.801694,-73.957145,25930,"Subscriber",1992,1
2274,"2019-08-01 00:09:13.8560","2019-08-01 00:47:08.5590",3140,"1 Ave & E 78 St",40.77140426,-73.9535166,3516,"31 St & Astoria Blvd",40.7699176,-73.9184057,30181,"Subscriber",1979,1
381,"2019-08-01 00:09:18.4000","2019-08-01 00:15:40.0840",3093,"N 6 St & Bedford Ave",40.71745169,-73.95850939,3108,"Nassau Ave & Russell St",40.72557,-73.94434,30308,"Subscriber",1989,1
1345,"2019-08-01 00:09:20.4420","2019-08-01 00:31:46.1340",438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,259,"South St & Whitehall St",40.70122128,-74.01234218,30221,"Customer",1989,1
618,"2019-08-01 00:09:32.5500","2019-08-01 00:19:51.1700",261,"Johnson St & Gold St",40.69474881,-73.98362464,3308,"Kane St & Clinton St",40.6861758,-73.99645295,31570,"Subscriber",1987,1
109,"2019-08-01 00:09:37.6360","2019-08-01 00:11:27.1250",3054,"Greene Ave & Throop Ave",40.6894932,-73.942061,3054,"Greene Ave & Throop Ave",40.6894932,-73.942061,32471,"Subscriber",1986,2
354,"2019-08-01 00:09:40.3060","2019-08-01 00:15:34.3410",462,"W 22 St & 10 Ave",40.74691959,-74.00451887,346,"Bank St & Hudson St",40.73652889,-74.00618026,31623,"Subscriber",1977,1
330,"2019-08-01 00:09:46.8150","2019-08-01 00:15:16.9530",229,"Great Jones St",40.72743423,-73.99379025,301,"E 2 St & Avenue B",40.72217444,-73.98368779,17438,"Customer",1989,2
5295,"2019-08-01 00:09:48.7920","2019-08-01 01:38:04.4290",417,"Barclay St & Church St",40.71291224,-74.01020234,427,"Bus Slip & State St",40.701907,-74.013942,18649,"Customer",1969,0
2363,"2019-08-01 00:09:49.7250","2019-08-01 00:49:13.6900",3074,"Montrose Ave & Bushwick Ave",40.70767788,-73.94016171,3707,"Lexington Ave & E 26 St",40.741459,-73.983293,20950,"Subscriber",1994,1
1975,"2019-08-01 00:09:55.4200","2019-08-01 00:42:51.3280",336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,3171,"Amsterdam Ave & W 82 St",40.78524672,-73.97667321,16290,"Subscriber",1987,1
202,"2019-08-01 00:09:56.3590","2019-08-01 00:13:18.6210",82,"St James Pl & Pearl St",40.71117416,-74.00016545,351,"Front St & Maiden Ln",40.70530954,-74.00612572,39805,"Subscriber",1988,1
5279,"2019-08-01 00:09:57.5240","2019-08-01 01:37:57.1310",417,"Barclay St & Church St",40.71291224,-74.01020234,427,"Bus Slip & State St",40.701907,-74.013942,16755,"Customer",1969,0
201,"2019-08-01 00:10:03.8400","2019-08-01 00:13:25.0910",3425,"2 Ave & E 104 St",40.7892105,-73.94370784,3318,"2 Ave & E 96 St",40.7839636,-73.9471673,38099,"Subscriber",1979,1
509,"2019-08-01 00:10:04.2510","2019-08-01 00:18:33.5460",3585,"Union St & Bedford Ave",40.6691783,-73.9554162,3755,"DeKalb Ave & Franklin Ave",40.69064807082943,-73.95746178925037,32201,"Subscriber",1985,1
963,"2019-08-01 00:10:04.7730","2019-08-01 00:26:08.4870",454,"E 51 St & 1 Ave",40.75455731,-73.96592976,422,"W 59 St & 10 Ave",40.770513,-73.988038,15677,"Subscriber",1985,2
2057,"2019-08-01 00:10:05.1190","2019-08-01 00:44:22.5720",401,"Allen St & Rivington St",40.72019576,-73.98997825,346,"Bank St & Hudson St",40.73652889,-74.00618026,38548,"Customer",1992,2
2337,"2019-08-01 00:10:07.6900","2019-08-01 00:49:04.7710",3074,"Montrose Ave & Bushwick Ave",40.70767788,-73.94016171,3707,"Lexington Ave & E 26 St",40.741459,-73.983293,30581,"Customer",1969,0
1659,"2019-08-01 00:10:09.5580","2019-08-01 00:37:49.3850",3350,"W 100 St & Broadway",40.7973721,-73.97041192,517,"Pershing Square South",40.751581,-73.97791,38759,"Subscriber",1991,1
325,"2019-08-01 00:10:10.1560","2019-08-01 00:15:35.8510",3419,"Douglass St & 4 Ave",40.6792788,-73.98154004,3405,"5 St & 6 Ave",40.6704836,-73.98208968,25137,"Subscriber",1969,1
996,"2019-08-01 00:10:15.8560","2019-08-01 00:26:52.0880",3459,"E 53 St & 3 Ave",40.75763227739443,-73.96930575370789,150,"E 2 St & Avenue C",40.7208736,-73.98085795,38642,"Subscriber",1990,1
373,"2019-08-01 00:10:24.3120","2019-08-01 00:16:37.4910",3365,"3 St & 7 Ave",40.6703837,-73.97839676,3416,"7 Ave & Park Pl",40.6776147,-73.97324283,38692,"Subscriber",1971,2
364,"2019-08-01 00:10:30.9530","2019-08-01 00:16:35.3620",3310,"14 St & 7 Ave",40.663779,-73.98396846,3361,"Carroll St & 6 Ave",40.6740886,-73.9787282,39344,"Subscriber",1991,2
1069,"2019-08-01 00:10:33.6780","2019-08-01 00:28:23.4420",327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,28318,"Customer",1969,0
1036,"2019-08-01 00:10:35.0730","2019-08-01 00:27:51.8240",301,"E 2 St & Avenue B",40.72217444,-73.98368779,434,"9 Ave & W 18 St",40.74317449,-74.00366443,33773,"Subscriber",1990,1
479,"2019-08-01 00:10:37.5020","2019-08-01 00:18:36.9220",3496,"1 Ave & E 110 St",40.7923272,-73.9383,3312,"1 Ave & E 94 St",40.7817212,-73.94594,27115,"Subscriber",1997,1
178,"2019-08-01 00:10:43.3630","2019-08-01 00:13:41.8900",83,"Atlantic Ave & Fort Greene Pl",40.68382604,-73.97632328,3417,"Baltic St & 5 Ave",40.6795766,-73.97854971,18905,"Subscriber",1980,1
650,"2019-08-01 00:11:00.2570","2019-08-01 00:21:50.7860",3345,"Madison Ave & E 99 St",40.78948541553215,-73.95242929458618,3518,"Lenox Ave & W 126 St",40.808442,-73.9452087,27627,"Subscriber",2001,2
381,"2019-08-01 00:11:06.4980","2019-08-01 00:17:27.7670",157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,391,"Clark St & Henry St",40.69760127,-73.99344559,35170,"Subscriber",1983,1
1337,"2019-08-01 00:11:06.8040","2019-08-01 00:33:24.6670",3435,"Grand St & Elizabeth St",40.718822,-73.99596,3799,"6 Ave & W 34 St",40.74964,-73.98805,31513,"Customer",1997,1
1300,"2019-08-01 00:11:07.7660","2019-08-01 00:32:48.3020",481,"S 3 St & Bedford Ave",40.71260486,-73.96264403,254,"W 11 St & 6 Ave",40.73532427,-73.99800419,39747,"Subscriber",1994,1
374,"2019-08-01 00:11:14.2340","2019-08-01 00:17:28.5000",157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,391,"Clark St & Henry St",40.69760127,-73.99344559,32218,"Customer",1969,0
180,"2019-08-01 00:11:17.2290","2019-08-01 00:14:17.9200",330,"Reade St & Broadway",40.71450451,-74.00562789,79,"Franklin St & W Broadway",40.71911552,-74.00666661,39306,"Subscriber",1984,1
649,"2019-08-01 00:11:18.2970","2019-08-01 00:22:08.2210",303,"Mercer St & Spring St",40.72362738,-73.99949601,361,"Allen St & Hester St",40.71605866,-73.99190759,30359,"Subscriber",1992,2
1744,"2019-08-01 00:11:25.6300","2019-08-01 00:40:30.3650",3576,"Park Pl & Vanderbilt Ave",40.6767,-73.969024,3046,"Marcus Garvey Blvd & Macon St",40.682601,-73.938037,33981,"Subscriber",1988,2
500,"2019-08-01 00:11:25.6340","2019-08-01 00:19:45.7200",545,"E 23 St & 1 Ave",40.736502,-73.97809472,497,"E 17 St & Broadway",40.73704984,-73.99009296,32814,"Subscriber",1986,1
689,"2019-08-01 00:11:36.1580","2019-08-01 00:23:05.3230",3629,"Adam Clayton Powell Blvd & W 126 St",40.809495347779475,-73.94776493310928,3498,"Pleasant Ave & E 120 St",40.7974772,-73.9311847,34192,"Customer",1969,0
699,"2019-08-01 00:11:36.2560","2019-08-01 00:23:15.7330",3629,"Adam Clayton Powell Blvd & W 126 St",40.809495347779475,-73.94776493310928,3498,"Pleasant Ave & E 120 St",40.7974772,-73.9311847,28023,"Customer",1969,0
382,"2019-08-01 00:11:41.1890","2019-08-01 00:18:04.1150",447,"8 Ave & W 52 St",40.76370739,-73.9851615,72,"W 52 St & 11 Ave",40.76727216,-73.99392888,39085,"Subscriber",1956,2
574,"2019-08-01 00:11:44.9220","2019-08-01 00:21:18.9540",3101,"N 12 St & Bedford Ave",40.72079821,-73.95484712,3100,"Nassau Ave & Newell St",40.724812564400175,-73.94752621650696,20935,"Subscriber",1985,1
176,"2019-08-01 00:11:45.2980","2019-08-01 00:14:41.8940",450,"W 49 St & 8 Ave",40.76227205,-73.98788205,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,32845,"Subscriber",1979,1
756,"2019-08-01 00:11:47.0080","2019-08-01 00:24:23.2400",346,"Bank St & Hudson St",40.73652889,-74.00618026,458,"11 Ave & W 27 St",40.751396,-74.005226,35076,"Subscriber",1993,1
428,"2019-08-01 00:11:56.9300","2019-08-01 00:19:05.0880",3708,"W 13 St & 5 Ave",40.735445,-73.99431,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,30082,"Customer",1994,1
425,"2019-08-01 00:12:03.0930","2019-08-01 00:19:08.8140",3318,"2 Ave & E 96 St",40.7839636,-73.9471673,3493,"E 118 St & 3 Ave",40.799139,-73.9389152,26511,"Subscriber",1990,1
602,"2019-08-01 00:12:07.8550","2019-08-01 00:22:10.4510",3101,"N 12 St & Bedford Ave",40.72079821,-73.95484712,3100,"Nassau Ave & Newell St",40.724812564400175,-73.94752621650696,17042,"Customer",1969,0
613,"2019-08-01 00:12:10.8000","2019-08-01 00:22:24.3490",3419,"Douglass St & 4 Ave",40.6792788,-73.98154004,3319,"14 St & 5 Ave",40.666287,-73.98895053,18498,"Customer",1969,0
834,"2019-08-01 00:12:11.2510","2019-08-01 00:26:05.2980",3318,"2 Ave & E 96 St",40.7839636,-73.9471673,3498,"Pleasant Ave & E 120 St",40.7974772,-73.9311847,34332,"Customer",2000,1
502,"2019-08-01 00:12:24.2670","2019-08-01 00:20:46.9250",523,"W 38 St & 8 Ave",40.75466591,-73.99138152,513,"W 56 St & 10 Ave",40.768254,-73.988639,25700,"Subscriber",1987,1
764,"2019-08-01 00:12:28.3700","2019-08-01 00:25:12.6520",3419,"Douglass St & 4 Ave",40.6792788,-73.98154004,3313,"6 Ave & 12 St",40.6663181,-73.9854617,20958,"Subscriber",1982,1
275,"2019-08-01 00:12:38.0780","2019-08-01 00:17:13.1530",3454,"Leonard St & Maujer St",40.7103685423523,-73.94705951213837,3456,"Jackson St & Leonard St",40.71638031973561,-73.94821286201477,39548,"Subscriber",1982,1
621,"2019-08-01 00:12:44.1860","2019-08-01 00:23:06.1690",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,27272,"Subscriber",1991,1
1885,"2019-08-01 00:12:50.4930","2019-08-01 00:44:15.5630",3517,"31 St & Hoyt Ave N",40.7711528,-73.9170074,3610,"Vernon Blvd & 30 Rd",40.770845,-73.934171,33792,"Subscriber",1955,2
279,"2019-08-01 00:12:52.0700","2019-08-01 00:17:31.5140",3110,"Meserole Ave & Manhattan Ave",40.72708584,-73.95299117,3108,"Nassau Ave & Russell St",40.72557,-73.94434,38676,"Subscriber",1980,1
545,"2019-08-01 00:12:52.1260","2019-08-01 00:21:57.9440",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,3737,"Stanton St & Norfolk St",40.720747,-73.986274,39369,"Subscriber",1976,2
1553,"2019-08-01 00:12:52.5340","2019-08-01 00:38:45.5730",3771,"McKibbin St & Bogart St",40.706237,-73.933871,3113,"Greenpoint Ave & Manhattan Ave",40.73026,-73.95394,39143,"Customer",1990,1
538,"2019-08-01 00:12:52.7480","2019-08-01 00:21:51.0640",257,"Lispenard St & Broadway",40.71939226,-74.00247214,301,"E 2 St & Avenue B",40.72217444,-73.98368779,19428,"Subscriber",1994,1
1170,"2019-08-01 00:12:54.3520","2019-08-01 00:32:24.8330",3077,"Stagg St & Union Ave",40.70877084,-73.95095259,224,"Spruce St & Nassau St",40.71146364,-74.00552427,35317,"Subscriber",1988,1
566,"2019-08-01 00:12:56.4510","2019-08-01 00:22:22.8510",3504,"E 123 St & Lexington Ave",40.8029263,-73.9379,3494,"E 115 St & Lexington Ave",40.797911,-73.9423,38195,"Subscriber",1985,1
406,"2019-08-01 00:12:56.4680","2019-08-01 00:19:42.5720",301,"E 2 St & Avenue B",40.72217444,-73.98368779,340,"Madison St & Clinton St",40.71269042,-73.98776323,21677,"Subscriber",1997,1
611,"2019-08-01 00:13:06.9090","2019-08-01 00:23:17.9570",340,"Madison St & Clinton St",40.71269042,-73.98776323,279,"Peck Slip & Front St",40.707873,-74.00167,39833,"Subscriber",1965,2
419,"2019-08-01 00:13:08.4600","2019-08-01 00:20:07.8610",469,"Broadway & W 53 St",40.76344058,-73.98268129,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,39892,"Subscriber",1971,1
308,"2019-08-01 00:13:19.7060","2019-08-01 00:18:27.7880",270,"Adelphi St & Myrtle Ave",40.69308257,-73.97178913,397,"Fulton St & Clermont Ave",40.68415748,-73.96922273,15278,"Subscriber",1996,2
256,"2019-08-01 00:13:31.9690","2019-08-01 00:17:48.7040",79,"Franklin St & W Broadway",40.71911552,-74.00666661,3461,"Murray St & Greenwich St",40.714851505262516,-74.01122331619263,31284,"Subscriber",1956,1
576,"2019-08-01 00:13:34.1360","2019-08-01 00:23:11.1120",161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,301,"E 2 St & Avenue B",40.72217444,-73.98368779,32036,"Subscriber",1996,2
556,"2019-08-01 00:13:44.8880","2019-08-01 00:23:01.1460",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,25456,"Customer",1997,2
232,"2019-08-01 00:13:46.6030","2019-08-01 00:17:39.1180",157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,3409,"Bergen St & Smith St",40.6867443,-73.99063168,27607,"Subscriber",1983,1
324,"2019-08-01 00:13:49.3660","2019-08-01 00:19:13.6610",116,"W 17 St & 8 Ave",40.74177603,-74.00149746,496,"E 16 St & 5 Ave",40.73726186,-73.99238967,34954,"Subscriber",1984,2
465,"2019-08-01 00:14:03.5070","2019-08-01 00:21:48.9850",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,18596,"Subscriber",1974,2
480,"2019-08-01 00:14:13.7390","2019-08-01 00:22:14.5830",3382,"Carroll St & Smith St",40.680611,-73.99475825,3486,"Schermerhorn St & Bond St",40.688417427540834,-73.98451656103134,30304,"Subscriber",1990,1
2467,"2019-08-01 00:14:28.1200","2019-08-01 00:55:35.6880",157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,3768,"Waterbury St & Stagg St",40.71019,-73.93734,28497,"Subscriber",1976,1
701,"2019-08-01 00:14:29.1660","2019-08-01 00:26:11.0900",79,"Franklin St & W Broadway",40.71911552,-74.00666661,382,"University Pl & E 14 St",40.73492695,-73.99200509,39306,"Subscriber",1965,1
857,"2019-08-01 00:14:29.2090","2019-08-01 00:28:46.3140",285,"Broadway & E 14 St",40.73454567,-73.99074142,489,"10 Ave & W 28 St",40.75066386,-74.00176802,35025,"Subscriber",1985,1
1571,"2019-08-01 00:14:29.7450","2019-08-01 00:40:41.2050",3383,"Cathedral Pkwy & Broadway",40.804213,-73.96699104,3529,"Lenox Ave & W 130 St",40.8107922,-73.9430681,39397,"Subscriber",1963,2
428,"2019-08-01 00:14:34.0340","2019-08-01 00:21:42.2320",3263,"Cooper Square & Astor Pl",40.72951496224949,-73.99075269699097,445,"E 10 St & Avenue A",40.72740794,-73.98142006,20268,"Subscriber",1996,1
1900,"2019-08-01 00:14:35.1150","2019-08-01 00:46:15.2420",291,"Madison St & Montgomery St",40.713126,-73.984844,502,"Henry St & Grand St",40.714215,-73.981346,39268,"Subscriber",1978,2
496,"2019-08-01 00:14:42.8160","2019-08-01 00:22:59.7990",470,"W 20 St & 8 Ave",40.74345335,-74.00004031,382,"University Pl & E 14 St",40.73492695,-73.99200509,38848,"Subscriber",1983,1
1064,"2019-08-01 00:14:46.3700","2019-08-01 00:32:30.3790",530,"11 Ave & W 59 St",40.77149671054441,-73.99046033620834,434,"9 Ave & W 18 St",40.74317449,-74.00366443,34418,"Subscriber",1983,1
299,"2019-08-01 00:14:49.2490","2019-08-01 00:19:48.5610",531,"Forsyth St & Broome St",40.71893904,-73.99266288,3737,"Stanton St & Norfolk St",40.720747,-73.986274,32057,"Subscriber",1974,2
374,"2019-08-01 00:14:55.8840","2019-08-01 00:21:09.8980",3419,"Douglass St & 4 Ave",40.6792788,-73.98154004,3329,"Degraw St & Smith St",40.6829151,-73.99318208,31587,"Subscriber",1985,1
977,"2019-08-01 00:14:57.1580","2019-08-01 00:31:14.7700",3307,"West End Ave & W 94 St",40.7941654,-73.974124,3366,"West End Ave & W 107 St",40.8021174,-73.9681805305,31112,"Subscriber",1976,2
1009,"2019-08-01 00:15:01.4810","2019-08-01 00:31:50.7870",309,"Murray St & West St",40.7149787,-74.013012,259,"South St & Whitehall St",40.70122128,-74.01234218,38296,"Subscriber",1974,2
367,"2019-08-01 00:15:01.7350","2019-08-01 00:21:09.2490",3419,"Douglass St & 4 Ave",40.6792788,-73.98154004,3329,"Degraw St & Smith St",40.6829151,-73.99318208,21587,"Subscriber",1985,1
995,"2019-08-01 00:15:12.1230","2019-08-01 00:31:47.3190",355,"Bayard St & Baxter St",40.71602118,-73.99974372,3718,"E 11 St & Avenue B",40.72746420692392,-73.97950418293476,17832,"Subscriber",1936,2
550,"2019-08-01 00:15:20.6040","2019-08-01 00:24:30.8540",519,"Pershing Square North",40.751873,-73.977706,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,27116,"Subscriber",1990,1
183,"2019-08-01 00:15:27.3820","2019-08-01 00:18:30.6390",434,"9 Ave & W 18 St",40.74317449,-74.00366443,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,19750,"Subscriber",1975,1
524,"2019-08-01 00:15:27.5800","2019-08-01 00:24:12.4840",422,"W 59 St & 10 Ave",40.770513,-73.988038,530,"11 Ave & W 59 St",40.77149671054441,-73.99046033620834,28654,"Customer",1969,0
566,"2019-08-01 00:15:35.8500","2019-08-01 00:25:02.6640",3708,"W 13 St & 5 Ave",40.735445,-73.99431,410,"Suffolk St & Stanton St",40.72066442,-73.98517977,18763,"Subscriber",1957,1
1170,"2019-08-01 00:15:44.7610","2019-08-01 00:35:15.1410",259,"South St & Whitehall St",40.70122128,-74.01234218,301,"E 2 St & Avenue B",40.72217444,-73.98368779,18491,"Subscriber",1988,1
423,"2019-08-01 00:15:45.1730","2019-08-01 00:22:48.4870",382,"University Pl & E 14 St",40.73492695,-73.99200509,3427,"Lafayette St & Jersey St S",40.72430527250332,-73.99600982666016,30817,"Subscriber",1990,2
380,"2019-08-01 00:15:46.9810","2019-08-01 00:22:07.3800",3142,"1 Ave & E 62 St",40.7612274,-73.96094022,454,"E 51 St & 1 Ave",40.75455731,-73.96592976,19792,"Subscriber",1969,1
276,"2019-08-01 00:15:48.2100","2019-08-01 00:20:24.2710",439,"E 4 St & 2 Ave",40.7262807,-73.98978041,393,"E 5 St & Avenue C",40.72299208,-73.97995466,28989,"Subscriber",1974,1
506,"2019-08-01 00:15:49.2700","2019-08-01 00:24:15.5040",477,"W 41 St & 8 Ave",40.75640548,-73.9900262,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,39201,"Subscriber",1960,1
238,"2019-08-01 00:15:52.1870","2019-08-01 00:19:50.9950",3069,"Lorimer St & Broadway",40.70411791,-73.94818595,3453,"Devoe St & Lorimer St",40.71335226222875,-73.9491033554077,35073,"Subscriber",1997,1
122,"2019-08-01 00:15:53.3970","2019-08-01 00:17:55.5360",264,"Maiden Ln & Pearl St",40.70706456,-74.00731853,351,"Front St & Maiden Ln",40.70530954,-74.00612572,25401,"Subscriber",1992,1
1612,"2019-08-01 00:15:55.3390","2019-08-01 00:42:47.8960",285,"Broadway & E 14 St",40.73454567,-73.99074142,545,"E 23 St & 1 Ave",40.736502,-73.97809472,25632,"Customer",1979,1
338,"2019-08-01 00:15:59.3220","2019-08-01 00:21:37.3350",382,"University Pl & E 14 St",40.73492695,-73.99200509,432,"E 7 St & Avenue A",40.72621788,-73.98379855,18907,"Subscriber",1974,1
474,"2019-08-01 00:16:03.8430","2019-08-01 00:23:58.6690",3072,"Leonard St & Boerum St",40.70583339,-73.94644578,3062,"Myrtle Ave & Marcy Ave",40.69539817,-73.94954908,25739,"Subscriber",1990,1
150,"2019-08-01 00:16:07.1320","2019-08-01 00:18:37.7120",439,"E 4 St & 2 Ave",40.7262807,-73.98978041,312,"Allen St & Stanton St",40.722055,-73.989111,26888,"Subscriber",1983,1
899,"2019-08-01 00:16:09.3980","2019-08-01 00:31:08.7680",2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,421,"Clermont Ave & Park Ave",40.69573398,-73.97129668,16781,"Subscriber",1984,1
